29.647267,-95.451516,natural gas,72965
27.44,-98.91,wind,769426
28.7853,-97.0093,natural gas,29894
28.69637,-96.9453,natural gas,50386
28.170179,-97.817507,wind,908826
26.288889,-97.496389,wind,363327
27.954976,-97.300202,wind,425453
26.649,-99.0387,wind,623261
29.205355,-96.023384,solar,20897
28.698477,-96.946125,natural gas,115062
27.614411,-98.7945,wind,1069719
27.03028,-99.388388,wind,319868
26.523692,-98.745522,wind,431086
28.197778,-97.444953,wind,591973
28.8433,-95.8631,wind,408107
29.88193,-95.11148,natural gas,101124
26.492862,-98.448267,wind,135102
29.562372,-95.089302,natural gas,76946
26.376651,-97.993045,wind,799603
26.364153,-97.780439,wind,698852
29.358425,-95.746388,solar,250292
27.421553,-98.834962,solar,20212
26.69842,-99.05745,wind,624088
28.430988,-97.889555,solar,67680
29.242304,-95.658144,solar,236599
29.64536,-95.45169,natural gas,347158
26.249888,-97.511842,wind,502621
28.621959,-97.937625,wind,385948
26.364843,-97.545341,wind,923180
28.871642,-97.696944,solar,23500
28.883196,-99.178605,solar,331686
26.88913,-98.233324,solar,20250
29.480277,-95.620277,natural gas,270302
29.191,-95.663,solar,236537
27.634677,-99.258329,solar,347757
27.992706,-97.743983,wind,404407
28.44208,-99.75582,solar,123618
29.227109,-95.430756,natural gas,34277
29.289809,-95.298609,solar,43743
26.090103,-97.798453,solar,144368
29.1779,-95.7612,solar,65125
28.829535,-100.552234,hydroelectric,44169
29.449827,-101.06011,hydroelectric,63790
29.234722,-100.209167,wind,333216
29.6,-104.3,solar,24448
29.72753,-100.79431,wind,449818
34.9833,-79.8775,petroleum,107834
32.8265,-79.9634,natural gas,29371
33.0158,-79.9297,coal,1741944
33.244404,-79.990909,hydroelectric,240420
33.9597,-78.0114,nuclear,15387105
33.33184,-79.357236,coal,2327159
33.4261,-79.93,hydroelectric,163477
32.9,-79.9667,biomass,456468
34.8392,-79.7406,natural gas,9920411
34.1497,-79.5606,biomass,414945.63
33.360185,-79.302573,biomass,472849
34.3533,-78.2137,biomass,384716.03
34.968651,-79.921738,natural gas,379050
34.842311,-79.736087,natural gas,197418
34.774167,-79.340833,solar,31898
34.283056,-77.985278,natural gas,3927306
34.834444,-78.843611,solar,37367
34.398056,-79.383611,solar,22219
34.838297,-79.943889,solar,151879
34.801933,-79.332447,solar,70131
34.918194,-78.94355,solar,149446
34.623309,-78.005377,solar,72655
34.529956,-78.304811,solar,69678
34.84492,-79.38472,solar,151660
34.847627,-78.877359,solar,141983
34.539425,-78.755394,solar,64179
34.823522,-78.62345,solar,103571
34.23453,-79.655149,solar,20103
34.67704,-77.977497,solar,142759
33.762185,-79.458012,solar,20593
34.9915,-77.2514,solar,159806
34.70414,-78.393358,solar,156667
33.371506,-80.113235,coal,7626134
