35.645482,-120.660047,solar
41.263157,-110.985309,wind
32.754659,-97.082823,natural gas
29.697904,-97.099993,natural gas
34.179106,-97.165632,wind
44.5354319,-88.0777788,natural gas
34.6614,-92.41031,hydroelectric
36.591697,-82.261339,natural gas
37.300551,-121.825198,natural gas
44.744729,-85.644019,hydroelectric
33.704388,-78.925172,biomass
41.238035,-73.036156,natural gas
38.457893,-121.839806,biomass
25.456825,-80.474341,nuclear
38.696426,-119.548534,solar
41.580815,-109.262137,other
42.216906,-121.756218,natural gas
41.722189,-88.037278,natural gas
40.912298,-73.780132,natural gas
39.612048,-76.009908,hydroelectric
42.673838,-93.462294,wind
35.611793,-106.032196,solar
33.587091,-80.357191,coal
38.067051,-78.492702,natural gas
38.354712,-81.642845,hydroelectric
39.664746,-86.076234,natural gas
35.969846,-79.06356,natural gas
47.86274,-121.97672,hydroelectric
32.068577,-96.448229,solar
42.343425,-87.900068,petroleum
34.785443,-86.942964,natural gas
41.2900852,-72.5803292,natural gas
47.103505,-119.310203,hydroelectric
41.2915926,-72.5790793,natural gas
41.733158,-71.43585,natural gas
39.019353,-80.416993,coal
38.366645,-121.958136,biomass
38.637729,-121.49718,solar
48.21237,-122.183551,biomass
38.162028,-92.605238,hydroelectric
43.957103,-86.376093,natural gas
41.991015,-72.571105,solar
33.15524,-107.251642,solar
41.886458,-87.620262,natural gas
36.715699,-121.653992,biomass
33.787384,-89.849614,natural gas
39.63626,-78.845748,coal
42.529798,-71.744151,biomass
33.831695,-118.078798,natural gas
26.198443,-98.259839,natural gas
39.384693,-77.405494,solar
39.941683,-74.211995,solar
40.314135,-79.671409,natural gas
30.331363,-82.961355,solar
36.155848,-85.515211,hydroelectric
41.14072,-78.784725,biomass
43.66182,-94.733012,other
43.527655,-96.790579,natural gas
27.386306,-82.464377,natural gas
40.003569,-81.574967,natural gas
35.189032,-114.058384,natural gas
36.585729,-121.898765,biomass
35.262495,-116.08079,solar
38.963471,-119.940651,hydroelectric
28.664414,-81.380274,natural gas
36.018349,-87.332955,hydroelectric
41.138806,-85.163548,wind
27.8461,-82.678114,biomass
32.943488,-97.133843,natural gas
40.233206,-77.119185,biomass
39.118151,-77.202271,natural gas
40.613216,-80.100103,natural gas
40.101525,-74.793172,biomass
25.732331,-80.306178,biomass
42.900045,-87.913714,biomass
32.269811,-109.8457,solar
32.083857,-110.803571,solar
33.745288,-118.012279,natural gas
42.90741,-78.762239,wind
31.651793,-94.679625,biomass
47.708479,-116.794283,natural gas
39.485531,-77.956783,solar
46.729732,-122.977454,coal
38.743725,-75.153394,coal
34.118729,-84.528502,hydroelectric
42.706969,-83.288941,biomass
35.7,-114.476782,wind
41.721617,-83.509207,solar
40.730089,-111.90178,natural gas
26.202627,-80.156465,biomass
37.970453,-122.058384,natural gas
42.460883,-123.324124,biomass
32.281357,-107.760281,natural gas
35.706189,-81.294768,solar
34.431041,-118.554319,biomass
39.562726,-104.873432,natural gas
43.803188,-99.383442,hydroelectric
38.51174,-106.076394,solar
40.389145,-122.288208,biomass
36.059473,-79.908358,natural gas
